 

stn;time;tre200s0
MOE;202304152100;7.8
MOE;202304152110;7.8
MOE;202304152120;8.0
MOE;202304152130;8.2
MOE;202304152140;8.6
MOE;202304152150;8.6
MOE;202304152200;8.6
MOE;202304152210;8.5
MOE;202304152220;8.5
MOE;202304152230;8.6
MOE;202304152240;8.4
MOE;202304152250;8.4
MOE;202304152300;8.4
MOE;202304152310;8.3
MOE;202304152320;8.4
MOE;202304152330;8.3
MOE;202304152340;8.4
MOE;202304152350;8.5
MOE;202304160000;8.5
MOE;202304160010;8.4
MOE;202304160020;8.3
MOE;202304160030;8.3
MOE;202304160040;8.3
MOE;202304160050;8.1
MOE;202304160100;8.1
MOE;202304160110;8.1
MOE;202304160120;8.1
MOE;202304160130;8.1
MOE;202304160140;8.0
MOE;202304160150;8.0
MOE;202304160200;7.9
MOE;202304160210;7.9
MOE;202304160220;7.9
MOE;202304160230;7.8
MOE;202304160240;7.8
MOE;202304160250;7.8
MOE;202304160300;7.7
MOE;202304160310;7.7
MOE;202304160320;7.8
MOE;202304160330;7.7
MOE;202304160340;7.7
MOE;202304160350;7.7
MOE;202304160400;7.7
MOE;202304160410;7.7
MOE;202304160420;7.7
MOE;202304160430;7.7
MOE;202304160440;7.7
MOE;202304160450;7.7
MOE;202304160500;7.7
MOE;202304160510;7.6
MOE;202304160520;7.7
MOE;202304160530;7.6
MOE;202304160540;7.5
MOE;202304160550;7.6
MOE;202304160600;7.6
MOE;202304160610;7.6
MOE;202304160620;7.5
MOE;202304160630;7.4
MOE;202304160640;7.3
MOE;202304160650;7.2
MOE;202304160700;7.1
MOE;202304160710;7.1
MOE;202304160720;6.9
MOE;202304160730;6.8
MOE;202304160740;6.7
MOE;202304160750;6.8
MOE;202304160800;6.9
MOE;202304160810;7.1
MOE;202304160820;7.2
MOE;202304160830;7.2
MOE;202304160840;7.3
MOE;202304160850;7.3
MOE;202304160900;7.4
MOE;202304160910;7.3
MOE;202304160920;7.4
MOE;202304160930;7.6
MOE;202304160940;7.5
MOE;202304160950;7.4
MOE;202304161000;7.5
MOE;202304161010;7.6
MOE;202304161020;7.6
MOE;202304161030;7.7
MOE;202304161040;7.7
MOE;202304161050;7.7
MOE;202304161100;7.7
MOE;202304161110;7.8
MOE;202304161120;7.7
MOE;202304161130;7.7
MOE;202304161140;7.8
MOE;202304161150;8.0
MOE;202304161200;8.2
MOE;202304161210;8.7
MOE;202304161220;8.7
MOE;202304161230;8.6
MOE;202304161240;8.6
MOE;202304161250;8.7
MOE;202304161300;8.8
MOE;202304161310;8.8
MOE;202304161320;8.9
MOE;202304161330;9.2
MOE;202304161340;9.1
MOE;202304161350;9.4
MOE;202304161400;9.9
MOE;202304161410;10.0
MOE;202304161420;10.2
MOE;202304161430;9.9
MOE;202304161440;9.8
MOE;202304161450;9.7
MOE;202304161500;9.5
MOE;202304161510;9.5
MOE;202304161520;9.6
MOE;202304161530;9.7
MOE;202304161540;9.7
MOE;202304161550;9.6
MOE;202304161600;9.5
MOE;202304161610;9.4
MOE;202304161620;9.4
MOE;202304161630;9.3
MOE;202304161640;9.1
MOE;202304161650;9.0
MOE;202304161700;9.0
MOE;202304161710;8.9
MOE;202304161720;8.8
MOE;202304161730;8.7
MOE;202304161740;8.6
MOE;202304161750;8.6
MOE;202304161800;8.5
MOE;202304161810;8.5
MOE;202304161820;8.4
MOE;202304161830;8.3
MOE;202304161840;8.2
MOE;202304161850;8.2
MOE;202304161900;8.2
MOE;202304161910;8.1
MOE;202304161920;8.1
MOE;202304161930;8.1
MOE;202304161940;8.0
MOE;202304161950;7.9
MOE;202304162000;7.8
MOE;202304162010;7.8
MOE;202304162020;7.8
MOE;202304162030;7.8
MOE;202304162040;7.8
MOE;202304162050;7.9
MOE;202304162100;7.9
MOE;202304162110;7.8
MOE;202304162120;7.8
MOE;202304162130;7.8
MOE;202304162140;7.8
MOE;202304162150;7.8
MOE;202304162200;7.8
MOE;202304162210;7.8
MOE;202304162220;7.8
MOE;202304162230;7.8
MOE;202304162240;7.8
MOE;202304162250;7.8
MOE;202304162300;7.9
MOE;202304162310;7.8
MOE;202304162320;7.8
MOE;202304162330;7.9
MOE;202304162340;7.9
MOE;202304162350;7.9
MOE;202304170000;7.8
MOE;202304170010;7.9
MOE;202304170020;7.8
MOE;202304170030;7.8
MOE;202304170040;7.8
MOE;202304170050;7.7
MOE;202304170100;7.7
MOE;202304170110;7.7
MOE;202304170120;7.7
MOE;202304170130;7.7
MOE;202304170140;7.7
MOE;202304170150;7.7
MOE;202304170200;7.7
MOE;202304170210;7.6
MOE;202304170220;7.6
MOE;202304170230;7.6
MOE;202304170240;7.6
MOE;202304170250;7.5
MOE;202304170300;7.5
MOE;202304170310;7.5
MOE;202304170320;7.5
MOE;202304170330;7.5
MOE;202304170340;7.5
MOE;202304170350;7.5
MOE;202304170400;7.6
MOE;202304170410;7.6
MOE;202304170420;7.4
MOE;202304170430;7.4
MOE;202304170440;7.4
MOE;202304170450;7.4
MOE;202304170500;7.4
MOE;202304170510;7.5
MOE;202304170520;7.5
MOE;202304170530;7.6
MOE;202304170540;7.6
MOE;202304170550;7.7
MOE;202304170600;7.8
MOE;202304170610;7.8
MOE;202304170620;7.9
MOE;202304170630;7.9
MOE;202304170640;8.1
MOE;202304170650;8.2
MOE;202304170700;8.2
MOE;202304170710;8.4
MOE;202304170720;8.5
MOE;202304170730;8.6
MOE;202304170740;8.6
MOE;202304170750;8.8
MOE;202304170800;9.0
MOE;202304170810;9.1
MOE;202304170820;9.1
MOE;202304170830;9.3
MOE;202304170840;9.3
MOE;202304170850;9.3
MOE;202304170900;9.4
MOE;202304170910;9.5
MOE;202304170920;9.7
MOE;202304170930;9.8
MOE;202304170940;9.9
MOE;202304170950;9.9
MOE;202304171000;10.3
MOE;202304171010;10.6
MOE;202304171020;10.4
MOE;202304171030;10.3
MOE;202304171040;10.4
MOE;202304171050;10.7
MOE;202304171100;11.1
MOE;202304171110;11.3
MOE;202304171120;11.7
MOE;202304171130;11.7
MOE;202304171140;11.9
MOE;202304171150;12.6
MOE;202304171200;12.6
MOE;202304171210;12.5
MOE;202304171220;12.6
MOE;202304171230;13.1
MOE;202304171240;13.2
MOE;202304171250;13.0
MOE;202304171300;12.9
MOE;202304171310;12.4
MOE;202304171320;13.3
MOE;202304171330;13.5
MOE;202304171340;13.5
MOE;202304171350;13.2
MOE;202304171400;13.5
MOE;202304171410;13.7
MOE;202304171420;13.9
MOE;202304171430;13.6
MOE;202304171440;13.0
MOE;202304171450;12.4
MOE;202304171500;13.1
MOE;202304171510;13.4
MOE;202304171520;12.9
MOE;202304171530;12.3
MOE;202304171540;11.9
MOE;202304171550;11.3
MOE;202304171600;11.3
MOE;202304171610;11.4
MOE;202304171620;11.7
MOE;202304171630;11.8
MOE;202304171640;11.9
MOE;202304171650;12.0
MOE;202304171700;11.2
MOE;202304171710;10.6
MOE;202304171720;10.0
MOE;202304171730;9.7
MOE;202304171740;9.6
MOE;202304171750;9.4
MOE;202304171800;8.9
MOE;202304171810;9.4
MOE;202304171820;9.5
MOE;202304171830;9.5
MOE;202304171840;9.5
MOE;202304171850;8.7
MOE;202304171900;8.3
MOE;202304171910;7.7
MOE;202304171920;7.7
MOE;202304171930;7.9
MOE;202304171940;7.4
MOE;202304171950;7.2
MOE;202304172000;7.3
MOE;202304172010;7.0
MOE;202304172020;7.4
MOE;202304172030;7.3
MOE;202304172040;7.1
MOE;202304172050;7.0
MOE;202304172100;6.4
MOE;202304172110;6.4
MOE;202304172120;6.1
MOE;202304172130;5.9
MOE;202304172140;5.8
MOE;202304172150;6.1
MOE;202304172200;6.3
MOE;202304172210;6.2
MOE;202304172220;6.0
MOE;202304172230;5.8
MOE;202304172240;6.0
MOE;202304172250;5.6
MOE;202304172300;5.8
MOE;202304172310;5.6
MOE;202304172320;5.7
MOE;202304172330;5.8
MOE;202304172340;5.8
MOE;202304172350;5.5
MOE;202304180000;5.2
MOE;202304180010;5.1
MOE;202304180020;4.7
MOE;202304180030;4.8
MOE;202304180040;5.3
MOE;202304180050;5.0
MOE;202304180100;5.2
MOE;202304180110;5.3
MOE;202304180120;5.3
MOE;202304180130;5.4
MOE;202304180140;5.4
MOE;202304180150;5.6
MOE;202304180200;5.5
MOE;202304180210;5.6
MOE;202304180220;5.7
MOE;202304180230;5.8
MOE;202304180240;5.9
MOE;202304180250;6.0
MOE;202304180300;6.1
MOE;202304180310;6.2
MOE;202304180320;6.2
MOE;202304180330;6.1
MOE;202304180340;6.1
MOE;202304180350;6.1
MOE;202304180400;6.2
MOE;202304180410;6.2
MOE;202304180420;6.4
MOE;202304180430;6.4
MOE;202304180440;6.5
MOE;202304180450;6.5
MOE;202304180500;6.5
MOE;202304180510;6.6
MOE;202304180520;6.6
MOE;202304180530;6.6
MOE;202304180540;6.7
MOE;202304180550;6.7
MOE;202304180600;6.8
MOE;202304180610;6.8
MOE;202304180620;6.8
MOE;202304180630;6.8
MOE;202304180640;6.8
MOE;202304180650;6.8
MOE;202304180700;6.9
MOE;202304180710;7.0
MOE;202304180720;7.1
MOE;202304180730;7.1
MOE;202304180740;7.1
MOE;202304180750;7.2
MOE;202304180800;7.4
MOE;202304180810;7.5
MOE;202304180820;7.7
MOE;202304180830;7.8
MOE;202304180840;8.0
MOE;202304180850;8.1
MOE;202304180900;8.4
MOE;202304180910;8.6
MOE;202304180920;8.9
MOE;202304180930;9.2
MOE;202304180940;9.5
MOE;202304180950;9.9
MOE;202304181000;10.1
MOE;202304181010;10.8
MOE;202304181020;11.2
MOE;202304181030;11.2
MOE;202304181040;11.4
MOE;202304181050;11.6
MOE;202304181100;11.6
MOE;202304181110;12.0
MOE;202304181120;12.4
MOE;202304181130;12.5
MOE;202304181140;12.5
MOE;202304181150;12.9
MOE;202304181200;12.7
MOE;202304181210;12.6
MOE;202304181220;12.9
MOE;202304181230;13.2
MOE;202304181240;13.3
MOE;202304181250;13.5
MOE;202304181300;13.7
MOE;202304181310;13.5
MOE;202304181320;13.8
MOE;202304181330;14.0
MOE;202304181340;14.1
MOE;202304181350;14.3
MOE;202304181400;14.5
MOE;202304181410;14.1
MOE;202304181420;14.9
MOE;202304181430;15.3
MOE;202304181440;15.2
MOE;202304181450;14.8
MOE;202304181500;14.8
MOE;202304181510;15.2
MOE;202304181520;14.9
MOE;202304181530;15.1
MOE;202304181540;15.6
MOE;202304181550;15.2
MOE;202304181600;15.0
MOE;202304181610;15.4
MOE;202304181620;15.3
MOE;202304181630;14.9
MOE;202304181640;14.9
MOE;202304181650;14.8
MOE;202304181700;14.2
MOE;202304181710;14.6
MOE;202304181720;14.5
MOE;202304181730;14.1
MOE;202304181740;14.2
MOE;202304181750;14.1
MOE;202304181800;13.7
MOE;202304181810;13.1
MOE;202304181820;13.1
MOE;202304181830;12.9
MOE;202304181840;12.7
MOE;202304181850;12.3
MOE;202304181900;11.9
MOE;202304181910;11.6
MOE;202304181920;11.5
MOE;202304181930;11.6
MOE;202304181940;11.6
MOE;202304181950;11.1
MOE;202304182000;10.9
MOE;202304182010;11.1
MOE;202304182020;10.9
MOE;202304182030;11.1
MOE;202304182040;10.8
MOE;202304182050;10.6
MOE;202304182100;10.7
MOE;202304182110;10.1
MOE;202304182120;10.3
MOE;202304182130;10.2
MOE;202304182140;10.3
MOE;202304182150;10.0
MOE;202304182200;9.7
MOE;202304182210;9.7
MOE;202304182220;9.7
MOE;202304182230;9.8
MOE;202304182240;9.6
MOE;202304182250;9.6
MOE;202304182300;9.4
MOE;202304182310;9.3
MOE;202304182320;9.3
MOE;202304182330;9.2
MOE;202304182340;9.1
MOE;202304182350;9.3
MOE;202304190000;9.2
MOE;202304190010;9.2
MOE;202304190020;9.2
MOE;202304190030;9.0
MOE;202304190040;9.3
MOE;202304190050;9.4
MOE;202304190100;9.6
MOE;202304190110;9.4
MOE;202304190120;9.6
MOE;202304190130;9.5
MOE;202304190140;9.4
MOE;202304190150;9.4
MOE;202304190200;9.4
MOE;202304190210;9.4
MOE;202304190220;9.2
MOE;202304190230;9.2
MOE;202304190240;9.4
MOE;202304190250;9.3
MOE;202304190300;9.3
MOE;202304190310;9.2
MOE;202304190320;9.1
MOE;202304190330;9.1
MOE;202304190340;9.2
MOE;202304190350;9.4
MOE;202304190400;9.3
MOE;202304190410;9.5
MOE;202304190420;9.0
MOE;202304190430;9.0
MOE;202304190440;9.1
MOE;202304190450;8.2
MOE;202304190500;7.9
MOE;202304190510;7.7
MOE;202304190520;7.7
MOE;202304190530;7.7
MOE;202304190540;7.7
MOE;202304190550;7.6
MOE;202304190600;7.6
MOE;202304190610;7.6
MOE;202304190620;7.7
MOE;202304190630;7.8
MOE;202304190640;7.8
MOE;202304190650;8.0
MOE;202304190700;8.1
MOE;202304190710;8.2
MOE;202304190720;8.2
MOE;202304190730;8.3
MOE;202304190740;8.5
MOE;202304190750;8.7
MOE;202304190800;8.8
MOE;202304190810;8.9
MOE;202304190820;9.0
MOE;202304190830;9.2
MOE;202304190840;9.4
MOE;202304190850;9.6
MOE;202304190900;9.6
MOE;202304190910;9.8
MOE;202304190920;10.0
MOE;202304190930;10.2
MOE;202304190940;10.3
MOE;202304190950;10.4
MOE;202304191000;10.6
MOE;202304191010;10.9
MOE;202304191020;11.1
MOE;202304191030;11.1
MOE;202304191040;11.4
MOE;202304191050;11.3
MOE;202304191100;11.5
MOE;202304191110;11.5
MOE;202304191120;11.6
MOE;202304191130;11.8
MOE;202304191140;11.9
MOE;202304191150;12.0
MOE;202304191200;12.1
MOE;202304191210;12.2
MOE;202304191220;12.1
MOE;202304191230;12.2
MOE;202304191240;12.1
MOE;202304191250;12.3
MOE;202304191300;12.5
MOE;202304191310;12.4
MOE;202304191320;12.4
MOE;202304191330;12.2
MOE;202304191340;12.0
MOE;202304191350;12.0
MOE;202304191400;12.0
MOE;202304191410;12.2
MOE;202304191420;12.3
MOE;202304191430;12.5
MOE;202304191440;12.5
MOE;202304191450;12.4
MOE;202304191500;12.4
MOE;202304191510;12.5
MOE;202304191520;12.6
MOE;202304191530;12.7
MOE;202304191540;12.9
MOE;202304191550;13.0
MOE;202304191600;12.9
MOE;202304191610;12.6
MOE;202304191620;12.6
MOE;202304191630;12.7
MOE;202304191640;12.5
MOE;202304191650;12.4
MOE;202304191700;12.1
MOE;202304191710;11.9
MOE;202304191720;11.8
MOE;202304191730;11.5
MOE;202304191740;11.3
MOE;202304191750;11.3
MOE;202304191800;11.2
MOE;202304191810;11.2
MOE;202304191820;11.4
MOE;202304191830;11.2
MOE;202304191840;10.9
MOE;202304191850;10.9
MOE;202304191900;10.8
MOE;202304191910;10.6
MOE;202304191920;10.6
MOE;202304191930;10.4
MOE;202304191940;10.2
MOE;202304191950;9.1
MOE;202304192000;8.2
MOE;202304192010;7.8
MOE;202304192020;7.5
MOE;202304192030;7.4
MOE;202304192040;7.2
MOE;202304192050;7.1
MOE;202304192100;7.0
MOE;202304192110;6.8
MOE;202304192120;6.5
MOE;202304192130;6.5
MOE;202304192140;6.4
MOE;202304192150;6.2
MOE;202304192200;6.2
MOE;202304192210;6.1
MOE;202304192220;6.0
MOE;202304192230;6.0
MOE;202304192240;5.9
MOE;202304192250;5.9
MOE;202304192300;5.8
MOE;202304192310;5.8
MOE;202304192320;5.8
MOE;202304192330;5.8
MOE;202304192340;5.8
MOE;202304192350;5.8
MOE;202304200000;5.8
MOE;202304200010;5.8
MOE;202304200020;5.7
MOE;202304200030;5.7
MOE;202304200040;5.6
MOE;202304200050;5.6
MOE;202304200100;5.6
MOE;202304200110;5.6
MOE;202304200120;5.6
MOE;202304200130;5.6
MOE;202304200140;5.6
MOE;202304200150;5.5
MOE;202304200200;5.5
MOE;202304200210;5.5
MOE;202304200220;5.5
MOE;202304200230;5.5
MOE;202304200240;5.6
MOE;202304200250;5.6
MOE;202304200300;5.5
MOE;202304200310;5.5
MOE;202304200320;5.5
MOE;202304200330;5.6
MOE;202304200340;5.6
MOE;202304200350;5.5
MOE;202304200400;5.5
MOE;202304200410;5.5
MOE;202304200420;5.4
MOE;202304200430;5.4
MOE;202304200440;5.4
MOE;202304200450;5.4
MOE;202304200500;5.3
MOE;202304200510;5.3
MOE;202304200520;5.3
MOE;202304200530;5.3
MOE;202304200540;5.3
MOE;202304200550;5.4
MOE;202304200600;5.3
MOE;202304200610;5.3
MOE;202304200620;5.3
MOE;202304200630;5.2
MOE;202304200640;5.1
MOE;202304200650;4.9
MOE;202304200700;4.8
MOE;202304200710;4.6
MOE;202304200720;4.5
MOE;202304200730;4.4
MOE;202304200740;4.3
MOE;202304200750;4.2
MOE;202304200800;4.0
MOE;202304200810;3.9
MOE;202304200820;3.9
MOE;202304200830;3.8
MOE;202304200840;3.8
MOE;202304200850;3.8
MOE;202304200900;3.9
MOE;202304200910;3.9
MOE;202304200920;4.0
MOE;202304200930;4.0
MOE;202304200940;4.0
MOE;202304200950;4.0
MOE;202304201000;4.0
MOE;202304201010;4.0
MOE;202304201020;3.9
MOE;202304201030;4.0
MOE;202304201040;4.2
MOE;202304201050;4.2
MOE;202304201100;4.5
MOE;202304201110;4.7
MOE;202304201120;4.8
MOE;202304201130;4.8
MOE;202304201140;5.0
MOE;202304201150;5.0
MOE;202304201200;5.2
MOE;202304201210;5.5
MOE;202304201220;5.5
MOE;202304201230;5.8
MOE;202304201240;5.9
MOE;202304201250;5.8
MOE;202304201300;5.9
MOE;202304201310;5.8
MOE;202304201320;6.0
MOE;202304201330;6.2
MOE;202304201340;6.3
MOE;202304201350;6.3
MOE;202304201400;6.3
MOE;202304201410;6.4
MOE;202304201420;6.5
MOE;202304201430;6.7
MOE;202304201440;6.8
MOE;202304201450;6.7
MOE;202304201500;6.8
MOE;202304201510;6.9
MOE;202304201520;6.9
MOE;202304201530;7.0
MOE;202304201540;7.1
MOE;202304201550;7.3
MOE;202304201600;7.3
MOE;202304201610;7.4
MOE;202304201620;7.4
MOE;202304201630;7.5
MOE;202304201640;7.4
MOE;202304201650;7.4
MOE;202304201700;7.3
MOE;202304201710;7.3
MOE;202304201720;7.3
MOE;202304201730;7.3
MOE;202304201740;7.2
MOE;202304201750;7.1
MOE;202304201800;7.1
MOE;202304201810;7.0
MOE;202304201820;6.9
MOE;202304201830;6.7
MOE;202304201840;6.3
MOE;202304201850;5.8
MOE;202304201900;5.6
MOE;202304201910;5.5
MOE;202304201920;5.2
MOE;202304201930;5.2
MOE;202304201940;4.9
MOE;202304201950;4.8
MOE;202304202000;4.8
MOE;202304202010;4.7
MOE;202304202020;4.9
MOE;202304202030;4.6
MOE;202304202040;4.2
MOE;202304202050;4.0
MOE;202304202100;4.3
MOE;202304202110;3.7
MOE;202304202120;3.9
MOE;202304202130;4.6
MOE;202304202140;4.5
MOE;202304202150;4.6
MOE;202304202200;4.5
MOE;202304202210;4.6
MOE;202304202220;4.6
MOE;202304202230;4.3
MOE;202304202240;4.3
MOE;202304202250;4.4
MOE;202304202300;4.3
MOE;202304202310;4.3
MOE;202304202320;4.4
MOE;202304202330;4.4
MOE;202304202340;4.3
MOE;202304202350;4.1
MOE;202304210000;3.9
MOE;202304210010;3.8
MOE;202304210020;3.7
MOE;202304210030;3.4
MOE;202304210040;3.3
MOE;202304210050;3.2
MOE;202304210100;3.2
MOE;202304210110;3.2
MOE;202304210120;3.3
MOE;202304210130;3.2
MOE;202304210140;3.3
MOE;202304210150;3.5
MOE;202304210200;3.5
MOE;202304210210;3.5
MOE;202304210220;3.4
MOE;202304210230;3.5
MOE;202304210240;3.5
MOE;202304210250;3.6
MOE;202304210300;3.6
MOE;202304210310;3.6
MOE;202304210320;3.5
MOE;202304210330;3.7
MOE;202304210340;3.8
MOE;202304210350;3.8
MOE;202304210400;3.8
MOE;202304210410;3.8
MOE;202304210420;3.8
MOE;202304210430;3.8
MOE;202304210440;3.7
MOE;202304210450;3.8
MOE;202304210500;3.8
MOE;202304210510;3.9
MOE;202304210520;4.1
MOE;202304210530;4.3
MOE;202304210540;4.5
MOE;202304210550;4.7
MOE;202304210600;4.9
MOE;202304210610;5.0
MOE;202304210620;5.3
MOE;202304210630;5.5
MOE;202304210640;5.8
MOE;202304210650;5.9
MOE;202304210700;5.9
MOE;202304210710;6.0
MOE;202304210720;6.0
MOE;202304210730;6.6
MOE;202304210740;6.6
MOE;202304210750;6.5
MOE;202304210800;6.6
MOE;202304210810;6.3
MOE;202304210820;6.4
MOE;202304210830;6.8
MOE;202304210840;6.8
MOE;202304210850;6.8
MOE;202304210900;7.3
MOE;202304210910;8.0
MOE;202304210920;8.4
MOE;202304210930;8.3
MOE;202304210940;8.3
MOE;202304210950;8.9
MOE;202304211000;9.3
MOE;202304211010;9.4
MOE;202304211020;9.5
MOE;202304211030;9.8
MOE;202304211040;9.8
MOE;202304211050;9.8
MOE;202304211100;9.8
MOE;202304211110;9.9
MOE;202304211120;9.6
MOE;202304211130;9.5
MOE;202304211140;9.4
MOE;202304211150;9.5
MOE;202304211200;9.5
MOE;202304211210;9.8
MOE;202304211220;10.0
MOE;202304211230;10.2
MOE;202304211240;10.1
MOE;202304211250;10.2
MOE;202304211300;10.2
MOE;202304211310;10.2
MOE;202304211320;10.2
MOE;202304211330;10.2
MOE;202304211340;10.3
MOE;202304211350;10.0
MOE;202304211400;9.9
MOE;202304211410;9.9
MOE;202304211420;10.0
MOE;202304211430;10.2
MOE;202304211440;10.7
MOE;202304211450;10.8
MOE;202304211500;10.9
MOE;202304211510;11.0
MOE;202304211520;11.1
MOE;202304211530;11.2
MOE;202304211540;11.1
MOE;202304211550;10.9
MOE;202304211600;10.7
MOE;202304211610;10.7
MOE;202304211620;10.9
MOE;202304211630;10.9
MOE;202304211640;10.9
MOE;202304211650;10.8
MOE;202304211700;10.7
MOE;202304211710;10.8
MOE;202304211720;10.7
MOE;202304211730;10.6
MOE;202304211740;10.3
MOE;202304211750;10.1
MOE;202304211800;9.9
MOE;202304211810;9.9
MOE;202304211820;9.9
MOE;202304211830;10.1
MOE;202304211840;10.2
MOE;202304211850;10.2
MOE;202304211900;10.1
MOE;202304211910;10.1
MOE;202304211920;9.9
MOE;202304211930;9.6
MOE;202304211940;9.2
MOE;202304211950;9.1
MOE;202304212000;8.9
MOE;202304212010;8.9
MOE;202304212020;9.1
MOE;202304212030;9.0
MOE;202304212040;9.0
MOE;202304212050;9.1
MOE;202304212100;9.1
MOE;202304212110;8.9
MOE;202304212120;8.8
MOE;202304212130;8.7
MOE;202304212140;8.7
MOE;202304212150;8.8
MOE;202304212200;9.1
MOE;202304212210;9.2
MOE;202304212220;9.1
MOE;202304212230;9.1
MOE;202304212240;8.9
MOE;202304212250;9.1
MOE;202304212300;9.1
MOE;202304212310;9.1
MOE;202304212320;9.1
MOE;202304212330;9.1
MOE;202304212340;8.9
MOE;202304212350;8.8
MOE;202304220000;8.6
MOE;202304220010;8.6
MOE;202304220020;8.6
MOE;202304220030;8.5
MOE;202304220040;8.1
MOE;202304220050;8.1
MOE;202304220100;8.2
MOE;202304220110;8.2
MOE;202304220120;8.3
MOE;202304220130;8.3
MOE;202304220140;8.2
MOE;202304220150;7.8
MOE;202304220200;7.7
MOE;202304220210;7.7
MOE;202304220220;7.7
MOE;202304220230;7.7
MOE;202304220240;7.5
MOE;202304220250;7.2
MOE;202304220300;7.2
MOE;202304220310;7.2
MOE;202304220320;7.2
MOE;202304220330;7.1
MOE;202304220340;6.9
MOE;202304220350;6.7
MOE;202304220400;6.7
MOE;202304220410;6.6
MOE;202304220420;6.4
MOE;202304220430;6.1
MOE;202304220440;6.4
MOE;202304220450;6.5
MOE;202304220500;6.3
MOE;202304220510;6.4
MOE;202304220520;6.5
MOE;202304220530;6.7
MOE;202304220540;7.1
MOE;202304220550;7.4
MOE;202304220600;7.5
MOE;202304220610;7.9
MOE;202304220620;8.3
MOE;202304220630;8.6
MOE;202304220640;8.8
MOE;202304220650;9.1
MOE;202304220700;9.1
MOE;202304220710;9.5
MOE;202304220720;10.1
MOE;202304220730;10.4
MOE;202304220740;10.6
MOE;202304220750;11.2
MOE;202304220800;11.3
MOE;202304220810;11.4
MOE;202304220820;11.5
MOE;202304220830;11.9
MOE;202304220840;12.3
MOE;202304220850;12.7
MOE;202304220900;13.4
MOE;202304220910;14.0
MOE;202304220920;14.0
MOE;202304220930;14.1
MOE;202304220940;14.4
MOE;202304220950;14.7
MOE;202304221000;14.6
MOE;202304221010;14.7
MOE;202304221020;14.6
MOE;202304221030;14.8
MOE;202304221040;14.9
MOE;202304221050;15.1
MOE;202304221100;15.5
MOE;202304221110;15.6
MOE;202304221120;15.5
MOE;202304221130;15.4
MOE;202304221140;15.5
MOE;202304221150;16.0
MOE;202304221200;16.3
MOE;202304221210;16.6
MOE;202304221220;17.0
MOE;202304221230;17.1
MOE;202304221240;17.1
MOE;202304221250;17.7
MOE;202304221300;17.9
MOE;202304221310;18.0
MOE;202304221320;18.0
MOE;202304221330;17.9
MOE;202304221340;18.0
MOE;202304221350;18.4
MOE;202304221400;18.6
MOE;202304221410;18.3
MOE;202304221420;17.9
MOE;202304221430;17.7
MOE;202304221440;17.4
MOE;202304221450;16.7
MOE;202304221500;15.4
MOE;202304221510;14.7
MOE;202304221520;14.6
MOE;202304221530;14.4
MOE;202304221540;13.4
MOE;202304221550;13.5
MOE;202304221600;13.2
MOE;202304221610;13.1
MOE;202304221620;13.2
MOE;202304221630;13.3
MOE;202304221640;13.3
MOE;202304221650;13.4
MOE;202304221700;13.6
MOE;202304221710;13.5
MOE;202304221720;13.3
MOE;202304221730;13.2
MOE;202304221740;13.1
MOE;202304221750;13.0
MOE;202304221800;13.0
MOE;202304221810;12.7
MOE;202304221820;12.8
MOE;202304221830;13.0
MOE;202304221840;13.2
MOE;202304221850;13.1
MOE;202304221900;13.0
MOE;202304221910;13.1
MOE;202304221920;12.3
MOE;202304221930;12.1
MOE;202304221940;11.7
MOE;202304221950;11.4
MOE;202304222000;11.3
MOE;202304222010;11.2
MOE;202304222020;11.2
MOE;202304222030;11.2
MOE;202304222040;10.7
MOE;202304222050;10.6
MOE;202304222100;10.7
MOE;202304222110;10.4
MOE;202304222120;10.7
MOE;202304222130;10.5
MOE;202304222140;10.6
MOE;202304222150;11.2
MOE;202304222200;11.2
MOE;202304222210;10.9
MOE;202304222220;10.4
MOE;202304222230;9.9
MOE;202304222240;10.3
MOE;202304222250;10.8
MOE;202304222300;10.2
MOE;202304222310;10.4
MOE;202304222320;10.4
MOE;202304222330;10.2
MOE;202304222340;10.3
MOE;202304222350;10.6
MOE;202304230000;10.7
MOE;202304230010;11.1
MOE;202304230020;11.0
MOE;202304230030;11.1
MOE;202304230040;10.9
MOE;202304230050;11.0
MOE;202304230100;10.9
MOE;202304230110;10.9
MOE;202304230120;10.6
MOE;202304230130;10.5
MOE;202304230140;10.4
MOE;202304230150;10.4
MOE;202304230200;10.3
MOE;202304230210;10.3
MOE;202304230220;10.2
MOE;202304230230;10.2
MOE;202304230240;10.2
MOE;202304230250;9.9
MOE;202304230300;9.8
MOE;202304230310;9.7
MOE;202304230320;9.6
MOE;202304230330;9.6
MOE;202304230340;9.6
MOE;202304230350;9.4
MOE;202304230400;9.3
MOE;202304230410;9.3
MOE;202304230420;9.4
MOE;202304230430;9.4
MOE;202304230440;9.4
MOE;202304230450;9.4
MOE;202304230500;9.4
MOE;202304230510;9.4
MOE;202304230520;9.4
MOE;202304230530;9.4
MOE;202304230540;9.6
MOE;202304230550;9.6
MOE;202304230600;9.8
MOE;202304230610;9.9
MOE;202304230620;10.2
MOE;202304230630;10.3
MOE;202304230640;10.5
MOE;202304230650;11.1
MOE;202304230700;11.6
MOE;202304230710;11.6
MOE;202304230720;11.8
MOE;202304230730;12.3
MOE;202304230740;12.6
MOE;202304230750;12.8
MOE;202304230800;13.1
