 

stn;time;tre200s0
GRA;202305232040;15.4
GRA;202305232050;15.3
GRA;202305232100;15.2
GRA;202305232110;14.9
GRA;202305232120;14.9
GRA;202305232130;14.9
GRA;202305232140;14.8
GRA;202305232150;14.6
GRA;202305232200;14.5
GRA;202305232210;14.4
GRA;202305232220;14.4
GRA;202305232230;14.1
GRA;202305232240;14.1
GRA;202305232250;14.0
GRA;202305232300;13.9
GRA;202305232310;13.8
GRA;202305232320;13.8
GRA;202305232330;13.8
GRA;202305232340;13.8
GRA;202305232350;13.9
GRA;202305240000;13.8
GRA;202305240010;13.8
GRA;202305240020;13.8
GRA;202305240030;13.7
GRA;202305240040;13.6
GRA;202305240050;13.5
GRA;202305240100;13.4
GRA;202305240110;13.2
GRA;202305240120;13.1
GRA;202305240130;13.1
GRA;202305240140;13.0
GRA;202305240150;12.9
GRA;202305240200;12.9
GRA;202305240210;12.9
GRA;202305240220;12.9
GRA;202305240230;12.9
GRA;202305240240;12.9
GRA;202305240250;12.9
GRA;202305240300;12.9
GRA;202305240310;12.8
GRA;202305240320;12.7
GRA;202305240330;12.7
GRA;202305240340;12.7
GRA;202305240350;12.6
GRA;202305240400;12.6
GRA;202305240410;12.6
GRA;202305240420;12.6
GRA;202305240430;12.6
GRA;202305240440;12.6
GRA;202305240450;12.7
GRA;202305240500;12.7
GRA;202305240510;12.7
GRA;202305240520;12.7
GRA;202305240530;12.6
GRA;202305240540;12.6
GRA;202305240550;12.6
GRA;202305240600;12.6
GRA;202305240610;12.6
GRA;202305240620;12.6
GRA;202305240630;12.6
GRA;202305240640;12.6
GRA;202305240650;12.5
GRA;202305240700;12.5
GRA;202305240710;12.4
GRA;202305240720;12.5
GRA;202305240730;12.5
GRA;202305240740;12.4
GRA;202305240750;12.5
GRA;202305240800;12.7
GRA;202305240810;12.8
GRA;202305240820;12.8
GRA;202305240830;12.9
GRA;202305240840;12.9
GRA;202305240850;12.9
GRA;202305240900;13.0
GRA;202305240910;13.0
GRA;202305240920;13.1
GRA;202305240930;13.0
GRA;202305240940;13.2
GRA;202305240950;13.6
GRA;202305241000;13.8
GRA;202305241010;13.5
GRA;202305241020;13.5
GRA;202305241030;13.8
GRA;202305241040;13.4
GRA;202305241050;13.1
GRA;202305241100;12.8
GRA;202305241110;12.7
GRA;202305241120;12.7
GRA;202305241130;12.8
GRA;202305241140;12.6
GRA;202305241150;12.6
GRA;202305241200;12.6
GRA;202305241210;12.4
GRA;202305241220;12.3
GRA;202305241230;12.3
GRA;202305241240;12.3
GRA;202305241250;12.6
GRA;202305241300;12.8
GRA;202305241310;12.8
GRA;202305241320;13.0
GRA;202305241330;13.3
GRA;202305241340;13.6
GRA;202305241350;13.9
GRA;202305241400;13.7
GRA;202305241410;13.6
GRA;202305241420;13.9
GRA;202305241430;13.7
GRA;202305241440;13.5
GRA;202305241450;13.4
GRA;202305241500;13.2
GRA;202305241510;13.4
GRA;202305241520;13.3
GRA;202305241530;13.6
GRA;202305241540;13.9
GRA;202305241550;14.0
GRA;202305241600;14.2
GRA;202305241610;13.7
GRA;202305241620;13.5
GRA;202305241630;13.5
GRA;202305241640;13.4
GRA;202305241650;13.1
GRA;202305241700;12.8
GRA;202305241710;12.6
GRA;202305241720;12.4
GRA;202305241730;12.3
GRA;202305241740;12.3
GRA;202305241750;12.2
GRA;202305241800;12.1
GRA;202305241810;12.0
GRA;202305241820;12.0
GRA;202305241830;12.0
GRA;202305241840;11.8
GRA;202305241850;11.6
GRA;202305241900;11.4
GRA;202305241910;11.4
GRA;202305241920;11.5
GRA;202305241930;11.5
GRA;202305241940;11.3
GRA;202305241950;11.1
GRA;202305242000;10.9
GRA;202305242010;11.0
GRA;202305242020;10.8
GRA;202305242030;10.6
GRA;202305242040;10.6
GRA;202305242050;10.5
GRA;202305242100;10.4
GRA;202305242110;10.2
GRA;202305242120;10.1
GRA;202305242130;10.2
GRA;202305242140;10.1
GRA;202305242150;10.2
GRA;202305242200;10.3
GRA;202305242210;10.3
GRA;202305242220;10.4
GRA;202305242230;10.4
GRA;202305242240;10.5
GRA;202305242250;10.5
GRA;202305242300;10.4
GRA;202305242310;10.4
GRA;202305242320;10.4
GRA;202305242330;10.3
GRA;202305242340;10.3
GRA;202305242350;10.3
GRA;202305250000;10.3
GRA;202305250010;10.1
GRA;202305250020;9.9
GRA;202305250030;9.8
GRA;202305250040;9.7
GRA;202305250050;9.6
GRA;202305250100;9.5
GRA;202305250110;9.4
GRA;202305250120;9.5
GRA;202305250130;9.5
GRA;202305250140;9.6
GRA;202305250150;9.6
GRA;202305250200;9.6
GRA;202305250210;9.6
GRA;202305250220;9.6
GRA;202305250230;9.6
GRA;202305250240;9.6
GRA;202305250250;9.5
GRA;202305250300;9.4
GRA;202305250310;9.4
GRA;202305250320;9.3
GRA;202305250330;9.2
GRA;202305250340;9.1
GRA;202305250350;9.1
GRA;202305250400;9.0
GRA;202305250410;8.9
GRA;202305250420;8.8
GRA;202305250430;8.7
GRA;202305250440;8.6
GRA;202305250450;8.6
GRA;202305250500;8.6
GRA;202305250510;8.6
GRA;202305250520;8.6
GRA;202305250530;8.6
GRA;202305250540;8.8
GRA;202305250550;9.1
GRA;202305250600;9.1
GRA;202305250610;9.2
GRA;202305250620;9.3
GRA;202305250630;9.4
GRA;202305250640;9.7
GRA;202305250650;9.9
GRA;202305250700;9.9
GRA;202305250710;10.0
GRA;202305250720;10.2
GRA;202305250730;10.4
GRA;202305250740;10.7
GRA;202305250750;10.9
GRA;202305250800;10.9
GRA;202305250810;11.0
GRA;202305250820;10.9
GRA;202305250830;10.9
GRA;202305250840;10.9
GRA;202305250850;10.8
GRA;202305250900;10.8
GRA;202305250910;10.9
GRA;202305250920;10.9
GRA;202305250930;10.8
GRA;202305250940;11.0
GRA;202305250950;11.3
GRA;202305251000;11.5
GRA;202305251010;11.7
GRA;202305251020;11.9
GRA;202305251030;12.5
GRA;202305251040;12.8
GRA;202305251050;12.6
GRA;202305251100;12.9
GRA;202305251110;13.1
GRA;202305251120;13.2
GRA;202305251130;13.8
GRA;202305251140;14.1
GRA;202305251150;14.6
GRA;202305251200;15.2
GRA;202305251210;15.1
GRA;202305251220;15.4
GRA;202305251230;15.4
GRA;202305251240;15.7
GRA;202305251250;15.8
GRA;202305251300;16.1
GRA;202305251310;16.6
GRA;202305251320;16.6
GRA;202305251330;16.6
GRA;202305251340;16.4
GRA;202305251350;16.8
GRA;202305251400;17.0
GRA;202305251410;17.0
GRA;202305251420;17.3
GRA;202305251430;17.1
GRA;202305251440;16.9
GRA;202305251450;17.1
GRA;202305251500;17.4
GRA;202305251510;17.5
GRA;202305251520;17.4
GRA;202305251530;17.8
GRA;202305251540;17.4
GRA;202305251550;16.9
GRA;202305251600;17.3
GRA;202305251610;17.3
GRA;202305251620;17.1
GRA;202305251630;16.9
GRA;202305251640;16.8
GRA;202305251650;16.7
GRA;202305251700;16.6
GRA;202305251710;16.6
GRA;202305251720;16.5
GRA;202305251730;16.4
GRA;202305251740;16.2
GRA;202305251750;16.1
GRA;202305251800;15.9
GRA;202305251810;15.8
GRA;202305251820;15.6
GRA;202305251830;15.4
GRA;202305251840;15.1
GRA;202305251850;14.9
GRA;202305251900;14.6
GRA;202305251910;14.6
GRA;202305251920;14.3
GRA;202305251930;14.0
GRA;202305251940;13.9
GRA;202305251950;13.6
GRA;202305252000;13.6
GRA;202305252010;13.7
GRA;202305252020;13.8
GRA;202305252030;12.9
GRA;202305252040;12.7
GRA;202305252050;12.6
GRA;202305252100;12.7
GRA;202305252110;12.3
GRA;202305252120;12.3
GRA;202305252130;12.3
GRA;202305252140;11.8
GRA;202305252150;11.5
GRA;202305252200;11.3
GRA;202305252210;11.7
GRA;202305252220;11.1
GRA;202305252230;11.4
GRA;202305252240;10.7
GRA;202305252250;10.8
GRA;202305252300;10.8
GRA;202305252310;10.4
GRA;202305252320;10.4
GRA;202305252330;10.5
GRA;202305252340;10.4
GRA;202305252350;9.7
GRA;202305260000;9.5
GRA;202305260010;9.4
GRA;202305260020;9.4
GRA;202305260030;9.7
GRA;202305260040;9.6
GRA;202305260050;9.3
GRA;202305260100;9.4
GRA;202305260110;9.2
GRA;202305260120;9.1
GRA;202305260130;9.0
GRA;202305260140;9.0
GRA;202305260150;8.9
GRA;202305260200;8.8
GRA;202305260210;8.9
GRA;202305260220;8.8
GRA;202305260230;8.8
GRA;202305260240;8.5
GRA;202305260250;8.7
GRA;202305260300;8.7
GRA;202305260310;8.6
GRA;202305260320;8.4
GRA;202305260330;8.4
GRA;202305260340;8.0
GRA;202305260350;8.0
GRA;202305260400;8.2
GRA;202305260410;8.3
GRA;202305260420;8.3
GRA;202305260430;7.7
GRA;202305260440;7.9
GRA;202305260450;8.0
GRA;202305260500;7.8
GRA;202305260510;8.4
GRA;202305260520;8.9
GRA;202305260530;9.3
GRA;202305260540;9.2
GRA;202305260550;9.6
GRA;202305260600;10.1
GRA;202305260610;10.9
GRA;202305260620;11.3
GRA;202305260630;11.5
GRA;202305260640;12.2
GRA;202305260650;12.7
GRA;202305260700;13.3
GRA;202305260710;13.8
GRA;202305260720;14.5
GRA;202305260730;14.6
GRA;202305260740;15.1
GRA;202305260750;15.3
GRA;202305260800;15.6
GRA;202305260810;16.3
GRA;202305260820;16.6
GRA;202305260830;16.5
GRA;202305260840;16.9
GRA;202305260850;17.0
GRA;202305260900;17.5
GRA;202305260910;17.3
GRA;202305260920;17.6
GRA;202305260930;17.3
GRA;202305260940;18.0
GRA;202305260950;18.3
GRA;202305261000;18.4
GRA;202305261010;18.6
GRA;202305261020;18.4
GRA;202305261030;19.3
GRA;202305261040;19.0
GRA;202305261050;19.2
GRA;202305261100;20.1
GRA;202305261110;19.3
GRA;202305261120;19.7
GRA;202305261130;20.5
GRA;202305261140;20.5
GRA;202305261150;20.9
GRA;202305261200;20.4
GRA;202305261210;21.1
GRA;202305261220;20.6
GRA;202305261230;21.2
GRA;202305261240;20.6
GRA;202305261250;21.2
GRA;202305261300;21.5
GRA;202305261310;21.2
GRA;202305261320;22.1
GRA;202305261330;21.8
GRA;202305261340;22.3
GRA;202305261350;22.5
GRA;202305261400;22.2
GRA;202305261410;22.1
GRA;202305261420;22.1
GRA;202305261430;22.6
GRA;202305261440;22.6
GRA;202305261450;22.5
GRA;202305261500;22.3
GRA;202305261510;22.6
GRA;202305261520;22.4
GRA;202305261530;22.2
GRA;202305261540;22.4
GRA;202305261550;22.8
GRA;202305261600;22.6
GRA;202305261610;22.6
GRA;202305261620;22.6
GRA;202305261630;22.4
GRA;202305261640;22.2
GRA;202305261650;22.2
GRA;202305261700;22.1
GRA;202305261710;21.9
GRA;202305261720;21.8
GRA;202305261730;21.5
GRA;202305261740;21.3
GRA;202305261750;21.3
GRA;202305261800;21.1
GRA;202305261810;20.8
GRA;202305261820;20.6
GRA;202305261830;20.4
GRA;202305261840;20.1
GRA;202305261850;19.8
GRA;202305261900;19.6
GRA;202305261910;19.4
GRA;202305261920;19.0
GRA;202305261930;18.6
GRA;202305261940;18.4
GRA;202305261950;18.0
GRA;202305262000;17.8
GRA;202305262010;17.7
GRA;202305262020;17.4
GRA;202305262030;17.3
GRA;202305262040;17.1
GRA;202305262050;17.1
GRA;202305262100;16.6
GRA;202305262110;16.7
GRA;202305262120;16.5
GRA;202305262130;16.5
GRA;202305262140;16.5
GRA;202305262150;16.0
GRA;202305262200;15.9
GRA;202305262210;15.3
GRA;202305262220;15.2
GRA;202305262230;15.2
GRA;202305262240;15.2
GRA;202305262250;14.5
GRA;202305262300;13.8
GRA;202305262310;13.6
GRA;202305262320;13.4
GRA;202305262330;13.7
GRA;202305262340;13.9
GRA;202305262350;14.0
GRA;202305270000;13.8
GRA;202305270010;13.6
GRA;202305270020;13.1
GRA;202305270030;13.2
GRA;202305270040;12.8
GRA;202305270050;12.7
GRA;202305270100;12.8
GRA;202305270110;12.1
GRA;202305270120;11.9
GRA;202305270130;11.6
GRA;202305270140;11.4
GRA;202305270150;11.6
GRA;202305270200;11.2
GRA;202305270210;11.3
GRA;202305270220;11.1
GRA;202305270230;10.7
GRA;202305270240;10.9
GRA;202305270250;10.6
GRA;202305270300;10.6
GRA;202305270310;10.6
GRA;202305270320;10.4
GRA;202305270330;10.2
GRA;202305270340;10.3
GRA;202305270350;10.4
GRA;202305270400;10.0
GRA;202305270410;9.8
GRA;202305270420;9.7
GRA;202305270430;9.9
GRA;202305270440;9.9
GRA;202305270450;10.0
GRA;202305270500;10.4
GRA;202305270510;10.6
GRA;202305270520;11.1
GRA;202305270530;11.4
GRA;202305270540;11.9
GRA;202305270550;12.4
GRA;202305270600;12.6
GRA;202305270610;13.4
GRA;202305270620;13.8
GRA;202305270630;14.1
GRA;202305270640;14.7
GRA;202305270650;14.9
GRA;202305270700;15.2
GRA;202305270710;15.3
GRA;202305270720;15.9
GRA;202305270730;16.1
GRA;202305270740;16.5
GRA;202305270750;17.0
GRA;202305270800;17.1
GRA;202305270810;17.4
GRA;202305270820;17.8
GRA;202305270830;18.1
GRA;202305270840;18.3
GRA;202305270850;18.6
GRA;202305270900;18.9
GRA;202305270910;19.2
GRA;202305270920;19.7
GRA;202305270930;19.6
GRA;202305270940;19.7
GRA;202305270950;20.3
GRA;202305271000;20.4
GRA;202305271010;20.6
GRA;202305271020;21.3
GRA;202305271030;21.2
GRA;202305271040;21.1
GRA;202305271050;21.0
GRA;202305271100;21.8
GRA;202305271110;21.8
GRA;202305271120;22.1
GRA;202305271130;22.0
GRA;202305271140;22.2
GRA;202305271150;22.3
GRA;202305271200;22.0
GRA;202305271210;22.5
GRA;202305271220;22.6
GRA;202305271230;22.7
GRA;202305271240;22.8
GRA;202305271250;22.9
GRA;202305271300;22.8
GRA;202305271310;23.1
GRA;202305271320;23.1
GRA;202305271330;23.3
GRA;202305271340;23.2
GRA;202305271350;23.3
GRA;202305271400;23.6
GRA;202305271410;23.5
GRA;202305271420;23.1
GRA;202305271430;23.5
GRA;202305271440;23.5
GRA;202305271450;23.4
GRA;202305271500;23.5
GRA;202305271510;23.4
GRA;202305271520;23.4
GRA;202305271530;23.1
GRA;202305271540;23.3
GRA;202305271550;23.1
GRA;202305271600;23.0
GRA;202305271610;23.0
GRA;202305271620;23.0
GRA;202305271630;22.8
GRA;202305271640;22.6
GRA;202305271650;22.4
GRA;202305271700;22.5
GRA;202305271710;22.3
GRA;202305271720;21.8
GRA;202305271730;21.3
GRA;202305271740;20.9
GRA;202305271750;20.7
GRA;202305271800;21.0
GRA;202305271810;20.9
GRA;202305271820;20.7
GRA;202305271830;20.4
GRA;202305271840;19.9
GRA;202305271850;19.5
GRA;202305271900;19.3
GRA;202305271910;18.9
GRA;202305271920;18.5
GRA;202305271930;18.4
GRA;202305271940;18.2
GRA;202305271950;17.7
GRA;202305272000;17.6
GRA;202305272010;17.4
GRA;202305272020;16.6
GRA;202305272030;16.5
GRA;202305272040;16.6
GRA;202305272050;16.0
GRA;202305272100;15.7
GRA;202305272110;15.7
GRA;202305272120;15.3
GRA;202305272130;15.5
GRA;202305272140;15.5
GRA;202305272150;15.3
GRA;202305272200;15.1
GRA;202305272210;14.9
GRA;202305272220;14.1
GRA;202305272230;14.3
GRA;202305272240;14.5
GRA;202305272250;14.0
GRA;202305272300;13.4
GRA;202305272310;13.4
GRA;202305272320;13.8
GRA;202305272330;13.4
GRA;202305272340;12.9
GRA;202305272350;12.4
GRA;202305280000;12.4
GRA;202305280010;12.4
GRA;202305280020;12.3
GRA;202305280030;12.0
GRA;202305280040;11.8
GRA;202305280050;11.7
GRA;202305280100;11.7
GRA;202305280110;11.5
GRA;202305280120;11.6
GRA;202305280130;11.2
GRA;202305280140;10.9
GRA;202305280150;10.6
GRA;202305280200;11.0
GRA;202305280210;11.2
GRA;202305280220;10.8
GRA;202305280230;10.4
GRA;202305280240;10.5
GRA;202305280250;10.2
GRA;202305280300;9.9
GRA;202305280310;9.9
GRA;202305280320;9.9
GRA;202305280330;9.7
GRA;202305280340;9.7
GRA;202305280350;10.0
GRA;202305280400;10.2
GRA;202305280410;10.1
GRA;202305280420;9.4
GRA;202305280430;9.3
GRA;202305280440;9.5
GRA;202305280450;9.7
GRA;202305280500;10.4
GRA;202305280510;10.8
GRA;202305280520;10.8
GRA;202305280530;11.0
GRA;202305280540;11.7
GRA;202305280550;12.4
GRA;202305280600;12.6
GRA;202305280610;12.7
GRA;202305280620;13.3
GRA;202305280630;14.0
GRA;202305280640;14.4
GRA;202305280650;14.8
GRA;202305280700;15.3
GRA;202305280710;15.9
GRA;202305280720;16.2
GRA;202305280730;16.3
GRA;202305280740;16.9
GRA;202305280750;17.2
GRA;202305280800;17.4
GRA;202305280810;17.7
GRA;202305280820;17.9
GRA;202305280830;18.4
GRA;202305280840;18.5
GRA;202305280850;18.8
GRA;202305280900;18.8
GRA;202305280910;19.2
GRA;202305280920;19.4
GRA;202305280930;19.7
GRA;202305280940;20.1
GRA;202305280950;20.4
GRA;202305281000;20.6
GRA;202305281010;20.9
GRA;202305281020;20.9
GRA;202305281030;21.1
GRA;202305281040;21.4
GRA;202305281050;21.6
GRA;202305281100;21.8
GRA;202305281110;21.6
GRA;202305281120;21.8
GRA;202305281130;22.1
GRA;202305281140;22.2
GRA;202305281150;22.3
GRA;202305281200;22.8
GRA;202305281210;23.0
GRA;202305281220;22.9
GRA;202305281230;23.0
GRA;202305281240;23.0
GRA;202305281250;23.1
GRA;202305281300;23.4
GRA;202305281310;23.6
GRA;202305281320;23.2
GRA;202305281330;22.8
GRA;202305281340;22.7
GRA;202305281350;22.8
GRA;202305281400;23.3
GRA;202305281410;23.1
GRA;202305281420;23.5
GRA;202305281430;23.5
GRA;202305281440;23.4
GRA;202305281450;23.4
GRA;202305281500;23.1
GRA;202305281510;23.6
GRA;202305281520;23.4
GRA;202305281530;23.2
GRA;202305281540;23.2
GRA;202305281550;23.0
GRA;202305281600;23.1
GRA;202305281610;22.9
GRA;202305281620;22.8
GRA;202305281630;22.6
GRA;202305281640;22.4
GRA;202305281650;22.3
GRA;202305281700;22.2
GRA;202305281710;22.0
GRA;202305281720;21.8
GRA;202305281730;21.6
GRA;202305281740;21.3
GRA;202305281750;21.1
GRA;202305281800;21.0
GRA;202305281810;20.6
GRA;202305281820;20.6
GRA;202305281830;20.2
GRA;202305281840;19.9
GRA;202305281850;19.8
GRA;202305281900;19.4
GRA;202305281910;19.0
GRA;202305281920;18.8
GRA;202305281930;18.3
GRA;202305281940;17.9
GRA;202305281950;17.6
GRA;202305282000;17.9
GRA;202305282010;17.1
GRA;202305282020;17.0
GRA;202305282030;16.6
GRA;202305282040;16.6
GRA;202305282050;16.0
GRA;202305282100;15.5
GRA;202305282110;15.6
GRA;202305282120;15.4
GRA;202305282130;15.1
GRA;202305282140;14.9
GRA;202305282150;15.1
GRA;202305282200;15.0
GRA;202305282210;14.7
GRA;202305282220;15.1
GRA;202305282230;14.7
GRA;202305282240;14.2
GRA;202305282250;13.6
GRA;202305282300;13.7
GRA;202305282310;13.4
GRA;202305282320;13.5
GRA;202305282330;13.5
GRA;202305282340;12.8
GRA;202305282350;12.7
GRA;202305290000;13.0
GRA;202305290010;12.9
GRA;202305290020;12.0
GRA;202305290030;12.2
GRA;202305290040;11.7
GRA;202305290050;11.8
GRA;202305290100;11.0
GRA;202305290110;11.0
GRA;202305290120;11.4
GRA;202305290130;11.4
GRA;202305290140;10.6
GRA;202305290150;10.2
GRA;202305290200;10.4
GRA;202305290210;10.2
GRA;202305290220;10.5
GRA;202305290230;10.1
GRA;202305290240;9.9
GRA;202305290250;9.8
GRA;202305290300;9.8
GRA;202305290310;9.7
GRA;202305290320;9.4
GRA;202305290330;9.3
GRA;202305290340;9.5
GRA;202305290350;9.3
GRA;202305290400;8.8
GRA;202305290410;8.8
GRA;202305290420;8.8
GRA;202305290430;9.3
GRA;202305290440;9.3
GRA;202305290450;8.9
GRA;202305290500;9.2
GRA;202305290510;9.8
GRA;202305290520;10.1
GRA;202305290530;10.6
GRA;202305290540;11.2
GRA;202305290550;11.4
GRA;202305290600;12.4
GRA;202305290610;12.8
GRA;202305290620;13.1
GRA;202305290630;13.7
GRA;202305290640;14.4
GRA;202305290650;14.7
GRA;202305290700;15.0
GRA;202305290710;15.4
GRA;202305290720;16.0
GRA;202305290730;16.3
GRA;202305290740;16.5
GRA;202305290750;16.8
GRA;202305290800;17.0
GRA;202305290810;17.5
GRA;202305290820;17.9
GRA;202305290830;18.3
GRA;202305290840;19.0
GRA;202305290850;19.1
GRA;202305290900;19.3
GRA;202305290910;19.7
GRA;202305290920;20.0
GRA;202305290930;19.8
GRA;202305290940;20.4
GRA;202305290950;20.4
GRA;202305291000;20.8
GRA;202305291010;20.9
GRA;202305291020;21.2
GRA;202305291030;21.2
GRA;202305291040;21.4
GRA;202305291050;21.8
GRA;202305291100;21.8
GRA;202305291110;22.1
GRA;202305291120;22.3
GRA;202305291130;22.4
GRA;202305291140;22.6
GRA;202305291150;22.5
GRA;202305291200;22.4
GRA;202305291210;22.9
GRA;202305291220;22.9
GRA;202305291230;23.1
GRA;202305291240;23.1
GRA;202305291250;23.1
GRA;202305291300;23.0
GRA;202305291310;23.2
GRA;202305291320;23.5
GRA;202305291330;23.0
GRA;202305291340;23.3
GRA;202305291350;23.3
GRA;202305291400;23.2
GRA;202305291410;23.3
GRA;202305291420;23.3
GRA;202305291430;23.2
GRA;202305291440;23.2
GRA;202305291450;23.5
GRA;202305291500;23.5
GRA;202305291510;23.2
GRA;202305291520;23.2
GRA;202305291530;23.3
GRA;202305291540;23.3
GRA;202305291550;23.1
GRA;202305291600;23.1
GRA;202305291610;23.1
GRA;202305291620;23.0
GRA;202305291630;22.7
GRA;202305291640;22.6
GRA;202305291650;22.4
GRA;202305291700;22.4
GRA;202305291710;22.2
GRA;202305291720;22.0
GRA;202305291730;21.8
GRA;202305291740;21.7
GRA;202305291750;21.5
GRA;202305291800;21.3
GRA;202305291810;21.1
GRA;202305291820;20.9
GRA;202305291830;20.6
GRA;202305291840;20.3
GRA;202305291850;20.0
GRA;202305291900;19.5
GRA;202305291910;19.3
GRA;202305291920;19.2
GRA;202305291930;18.9
GRA;202305291940;18.5
GRA;202305291950;18.2
GRA;202305292000;17.8
GRA;202305292010;17.6
GRA;202305292020;17.4
GRA;202305292030;17.4
GRA;202305292040;17.3
GRA;202305292050;17.0
GRA;202305292100;17.0
GRA;202305292110;16.8
GRA;202305292120;16.9
GRA;202305292130;16.8
GRA;202305292140;16.7
GRA;202305292150;16.4
GRA;202305292200;16.2
GRA;202305292210;15.9
GRA;202305292220;15.4
GRA;202305292230;16.2
GRA;202305292240;15.7
GRA;202305292250;15.4
GRA;202305292300;15.3
GRA;202305292310;14.7
GRA;202305292320;14.5
GRA;202305292330;14.1
GRA;202305292340;14.5
GRA;202305292350;14.5
GRA;202305300000;14.2
GRA;202305300010;14.0
GRA;202305300020;14.1
GRA;202305300030;13.6
GRA;202305300040;13.5
GRA;202305300050;13.0
GRA;202305300100;13.4
GRA;202305300110;12.9
GRA;202305300120;12.3
GRA;202305300130;12.4
GRA;202305300140;11.2
GRA;202305300150;11.5
GRA;202305300200;11.9
GRA;202305300210;12.0
GRA;202305300220;12.1
GRA;202305300230;11.6
GRA;202305300240;10.4
GRA;202305300250;10.2
GRA;202305300300;10.1
GRA;202305300310;10.0
GRA;202305300320;9.9
GRA;202305300330;10.1
GRA;202305300340;10.4
GRA;202305300350;9.9
GRA;202305300400;9.8
GRA;202305300410;9.7
GRA;202305300420;9.2
GRA;202305300430;9.2
GRA;202305300440;10.0
GRA;202305300450;10.1
GRA;202305300500;10.3
GRA;202305300510;10.5
GRA;202305300520;10.9
GRA;202305300530;11.6
GRA;202305300540;11.6
GRA;202305300550;12.1
GRA;202305300600;12.5
GRA;202305300610;12.7
GRA;202305300620;13.2
GRA;202305300630;13.6
GRA;202305300640;14.2
GRA;202305300650;14.6
GRA;202305300700;14.7
GRA;202305300710;15.2
GRA;202305300720;15.5
GRA;202305300730;15.6
GRA;202305300740;16.0
GRA;202305300750;16.9
GRA;202305300800;17.4
GRA;202305300810;17.0
GRA;202305300820;17.2
GRA;202305300830;17.2
GRA;202305300840;17.3
GRA;202305300850;18.0
GRA;202305300900;17.9
GRA;202305300910;18.4
GRA;202305300920;18.7
GRA;202305300930;18.8
GRA;202305300940;19.1
GRA;202305300950;19.4
GRA;202305301000;19.5
GRA;202305301010;20.3
GRA;202305301020;20.2
GRA;202305301030;20.1
GRA;202305301040;20.9
GRA;202305301050;20.9
GRA;202305301100;21.0
GRA;202305301110;21.5
GRA;202305301120;21.5
GRA;202305301130;21.5
GRA;202305301140;21.9
GRA;202305301150;21.9
GRA;202305301200;22.1
GRA;202305301210;22.0
GRA;202305301220;21.9
GRA;202305301230;22.3
GRA;202305301240;22.6
GRA;202305301250;22.6
GRA;202305301300;22.8
GRA;202305301310;22.4
GRA;202305301320;22.8
GRA;202305301330;22.8
GRA;202305301340;22.7
GRA;202305301350;23.0
GRA;202305301400;22.8
GRA;202305301410;23.0
GRA;202305301420;23.1
GRA;202305301430;23.3
GRA;202305301440;23.1
GRA;202305301450;22.7
GRA;202305301500;22.7
GRA;202305301510;23.0
GRA;202305301520;22.9
GRA;202305301530;23.1
GRA;202305301540;22.8
GRA;202305301550;22.6
GRA;202305301600;22.6
GRA;202305301610;22.4
GRA;202305301620;22.4
GRA;202305301630;22.4
GRA;202305301640;22.3
GRA;202305301650;22.1
GRA;202305301700;22.0
GRA;202305301710;21.8
GRA;202305301720;21.6
GRA;202305301730;21.4
GRA;202305301740;21.4
GRA;202305301750;21.2
GRA;202305301800;20.9
GRA;202305301810;20.7
GRA;202305301820;20.5
GRA;202305301830;20.2
GRA;202305301840;20.1
GRA;202305301850;19.9
GRA;202305301900;19.6
GRA;202305301910;19.5
GRA;202305301920;19.1
GRA;202305301930;18.7
GRA;202305301940;18.4
GRA;202305301950;18.2
GRA;202305302000;18.0
GRA;202305302010;17.8
GRA;202305302020;17.5
GRA;202305302030;16.9
GRA;202305302040;16.9
GRA;202305302050;16.5
GRA;202305302100;16.6
GRA;202305302110;16.4
GRA;202305302120;16.2
GRA;202305302130;16.2
GRA;202305302140;16.4
GRA;202305302150;16.0
GRA;202305302200;15.9
GRA;202305302210;16.0
GRA;202305302220;16.1
GRA;202305302230;15.8
GRA;202305302240;15.6
GRA;202305302250;15.4
GRA;202305302300;15.7
GRA;202305302310;15.8
GRA;202305302320;15.6
GRA;202305302330;15.5
GRA;202305302340;15.5
GRA;202305302350;15.3
GRA;202305310000;15.1
GRA;202305310010;14.8
GRA;202305310020;14.5
GRA;202305310030;14.3
GRA;202305310040;14.0
GRA;202305310050;14.2
GRA;202305310100;14.0
GRA;202305310110;14.0
GRA;202305310120;13.6
GRA;202305310130;13.4
GRA;202305310140;13.1
GRA;202305310150;12.9
GRA;202305310200;12.2
GRA;202305310210;12.6
GRA;202305310220;12.3
GRA;202305310230;11.8
GRA;202305310240;11.4
GRA;202305310250;10.8
GRA;202305310300;10.8
GRA;202305310310;11.1
GRA;202305310320;10.7
GRA;202305310330;10.1
GRA;202305310340;10.3
GRA;202305310350;10.4
GRA;202305310400;10.3
GRA;202305310410;10.0
GRA;202305310420;10.2
GRA;202305310430;9.9
GRA;202305310440;9.8
GRA;202305310450;10.3
GRA;202305310500;10.6
GRA;202305310510;11.1
GRA;202305310520;11.4
GRA;202305310530;11.8
GRA;202305310540;12.4
GRA;202305310550;12.7
GRA;202305310600;12.8
GRA;202305310610;13.2
GRA;202305310620;13.7
GRA;202305310630;14.3
GRA;202305310640;14.5
GRA;202305310650;14.9
GRA;202305310700;15.2
GRA;202305310710;15.5
GRA;202305310720;15.8
GRA;202305310730;16.5
GRA;202305310740;16.6
